carExIdx,Company,ManuID,Model,ModelInKor,Type,ClassID,Prices,is_unique,is_pegasus,LapTime,Top Speed,Speed,Acceleration,Braking,Handling,length,width,height,Weight,Drive,DriveID,Gears,Seats,Shop,Steal,lengthbackup,widthbackup,heightbackup,Speedbackup,Accelerationbackup,Brakingbackup,Handlingbackup,LapTimebackup,Top Speed backup
263,Canis,42,Kalahari,칼라하리,Off-Road,12,40000,0,0,78363,14605,6439,6500,3333,5394,415,173,172,800,AWD,3,4,2,Southern S.A. Super Autos,,4.15,1.73,1.72,64.39,65,33.33,53.94,01:18.4,146.05
262,BF,16,Bifta,비프타,Off-Road,12,75000,0,0,67885,17341,7297,6500,2333,6212,351,180,137,1400,RWD,2,5,2,Southern S.A. Super Autos,,3.51,1.8,1.37,72.97,65,23.33,62.12,01:07.9,173.41
261,Pegassi,4,Speeder,스피더,Boats,1,325000,1,1,92761,10984,9500,8667,0,6100,1089,270,218,2400,,,,4,DockTease,,10.89,2.7,2.18,95,86.67,,61,01:32.8,109.84
260,Hijak,56,Khamelion,카멜리온,Sports,17,100000,0,0,67668,16415,7512,3750,3000,7879,553,215,140,1800,RWD,2,1,2,Legendary Motorsport ,,5.53,2.15,1.4,75.12,37.5,30,78.79,01:07.7,164.15
259,Western,37,Annihilator,어나이얼레이터,Helicopters,7,1825000,0,1,67902,18507,6750,7300,0,4300,2270,2200,584,13000,,,,6,Elitás Travel,,22.7,22,5.84,67.5,73,,43,01:07.9,185.07
258,Brute,18,Boxville (LSDWP),,Vans,23,398000,1,1,107324,11507,5366,2750,833,4697,645,228,290,5500,RWD,2,4,6,Warstock Cache & Carry,,6.45,2.28,2.9,53.66,27.5,8.33,46.97,01:47.3,115.07
257,Brute,18,Boxville (Go Postal),,Vans,23,,1,1,107324,11507,5366,2750,833,4697,635,228,274,5500,RWD,2,4,6,Cannot be acquired,,6.35,2.28,2.74,53.66,27.5,8.33,46.97,01:47.3,115.07
256,Declasse,25,Bugstars Burrito,벅스타 부리토,Vans,23,598500,0,0,81848,15812,6975,4000,2000,5909,555,241,213,2500,RWD,2,5,4,Warstock Cache & Carry,,5.55,2.41,2.13,69.75,40,20,59.09,01:21.8,158.12
255,Declasse,25,Tornado (Mariachi),토네이도 마리아치,Sports Classics,18,,0,0,85099,15852,6975,4000,833,5455,508,221,142,2100,RWD,2,4,2,Can be stolen / found,Yes,5.08,2.21,1.42,69.75,40,8.33,54.55,01:25.1,158.52
254,Benefactor,3,Dubsta 2,덥스타 2,SUVs,20,,0,0,76543,16415,7512,5000,2667,6515,493,202,197,2400,AWD,3,5,4,Can be stolen / found,Yes,4.93,2.02,1.97,75.12,50,26.67,65.15,01:16.5,164.15
253,Declasse,25,Gang Burrito (Lost MC),,Vans,23,,1,1,88189,14605,6975,4000,2000,5909,560,249,214,2500,RWD,2,5,4,Cannot be acquired,,5.6,2.49,2.14,69.75,40,20,59.09,01:28.2,146.05
252,Albany,9,Emperor (Beater),엠페러,Sedans,15,,0,0,85272,14605,6439,3500,2000,5758,545,202,135,1900,RWD,2,5,4,,,,,,,,,,,
251,Declasse,25,Tornado (Beater),,Sports Classics,18,,0,0,85096,15852,6975,4000,833,5455,508,221,147,2100,RWD,2,4,2,,Only,,,,,,,,,
250,Brute,18,Boxville (LSDS),,Vans,23,475000,1,1,107324,11507,5366,2750,833,4697,645,228,290,5500,RWD,2,4,6,Warstock Cache & Carry,,6.45,2.28,2.9,53.66,27.5,8.33,46.97,01:47.3,115.07
249,Vapid,6,Taxi Custom,,Service,16,,1,1,70130,17703,7673,5000,3000,7727,556,201,188,1400,RWD,2,5,4,Bonus Reward,,5.56,2.01,1.88,76.73,50,30,77.27,01:10.1,177.03
248,MTL,15,Custom Flatbed,,Industrial,8,,1,1,96129,12392,6975,3500,833,5000,1054,307,457,6500,AWD,3,5,6,,,,,,,,,,,
247,Vapid,6,Clown Van,,Vans,23,,1,1,86353,15168,6975,4500,2000,5455,552,210,212,2500,RWD,2,5,4,Bonus Reward,,5.52,2.1,2.12,69.75,45,20,54.55,01:26.4,151.68
246,HVY,32,Mixer II,,Industrial,8,,1,1,102669,13720,5902,2750,1000,4848,835,256,353,6000,RWD,2,4,2,Bonus Reward,,8.35,2.56,3.53,59.02,27.5,10,48.48,01:42.7,137.2
245,Brute,18,Tipper II,,Industrial,8,,1,1,106787,11909,5366,2750,833,4848,773,292,371,5500,RWD,2,4,2,Cannot be acquired,,7.73,2.92,3.71,53.66,27.5,8.33,48.48,01:46.8,119.09
244,Western,37,Cargobob Jetsam,카고밥 제트샘,Helicopters,7,1995000,0,1,74640,16013,6100,6667,0,4500,2190,1324,528,15000,,,,10,Warstock Cache & Carry,,21.9,13.24,5.28,61,66.67,,45,01:14.6,160.13
243,Karin,5,Dilettante (Patrol),,Compacts,3,,0,0,83667,13800,6975,2500,2000,5333,449,180,159,1400,FWD,1,1,4,Cannot be acquired,,4.49,1.8,1.59,69.75,25,20,53.33,01:23.7,138
242,Speedophile,38,Seashark Lifeguard,,Boats,1,,1,1,102134,10783,9250,6900,0,700,350,124,186,400,,,,2,Cannot be acquired,,3.5,1.24,1.86,92.5,69,,7,01:42.1,107.83
241,Nagasaki,20,Caddy (Civilian),캐디,Utility,22,85000,1,0,99161,10742,3488,7500,667,4394,246,134,190,600,RWD,2,1,2,Bonus Reward,,2.46,1.34,1.9,34.88,75,6.67,43.94,01:39.2,107.42
240,Albany,9,Police RoadCruiser,,Emergency,6,,0,0,79867,16335,7780,5000,3000,7727,502,202,153,1800,RWD,2,5,4,Cannot be acquired,,5.02,2.02,1.53,77.8,50,30,77.27,01:19.9,163.35
239,Declasse,25,Police Rancher,,Emergency,6,,0,0,85337,14404,6975,4500,2667,5909,532,219,196,2400,AWD,3,5,4,Cannot be acquired,,5.32,2.19,1.96,69.75,45,26.67,59.09,01:25.3,144.04
238,BF,16,Space Docker,,Off-Road,12,,1,1,83139,14122,7243,6000,2100,6061,507,247,214,2000,RWD,2,5,2,Bonus Reward,,5.07,2.47,2.14,72.43,60,21,60.61,01:23.1,141.22
237,,,Metro Train,,Service,16,,1,1,0,8000,0,0,0,0,1128,340,559,25000,RWD,2,4,0,Cannot be acquired,,11.28,3.4,5.59,,,,,,80
236,,,Freight Train,,Service,16,,1,1,0,8000,0,0,0,0,1742,344,485,25084,RWD,2,4,1,Cannot be acquired,,17.42,3.44,4.85,,,,,,80
235,,,Cable Car,,Service,16,,1,1,0,0,0,0,0,0,676,349,727,25084,,,,1,Cannot be acquired,,6.76,3.49,7.27,,,,,,
234,,,Cargo Plane,,Planes,14,,1,1,62023,22410,8565,5700,2500,3000,9079,9768,2169,38000,,,,2,Cannot be acquired,,90.79,97.68,21.69,85.65,57,25,30,01:02.0,224.1
233,Bravado,17,Youga,,Vans,23,16000,0,0,82516,15530,6439,3500,1000,5455,496,227,232,2500,RWD,2,5,2,Southern S.A. Super Autos,Yes,4.96,2.27,2.32,64.39,35,10,54.55,01:22.5,155.3
232,Brute,18,Taco Van,,Vans,23,345000,1,1,106607,11426,5366,2750,833,4697,719,228,393,5500,RWD,2,4,1,Warstock Cache & Carry,,7.19,2.28,3.93,53.66,27.5,8.33,46.97,01:46.6,114.26
231,BF,16,Surfer,서퍼,Vans,23,11000,0,0,108676,10823,5366,2500,1000,4697,439,213,205,2500,RWD,2,4,2,Southern S.A. Super Autos,Yes,4.39,2.13,2.05,53.66,25,10,46.97,01:48.7,108.23
230,Vapid,6,Speedo,,Vans,23,,0,0,81965,16295,6975,4500,2000,5455,533,210,218,2500,RWD,2,5,4,Can be stolen / found,Yes,5.33,2.1,2.18,69.75,45,20,54.55,01:22.0,162.95
229,Bravado,17,Rumpo,럼포,Vans,23,13000,0,0,82766,16013,6975,4250,1333,5909,547,238,211,2500,RWD,2,5,2,Southern S.A. Super Autos,Yes,5.47,2.38,2.11,69.75,42.5,13.33,59.09,01:22.8,160.13
228,Brute,18,Pony,,Vans,23,,0,0,86603,14685,6975,4000,2000,5909,536,233,221,2500,RWD,2,5,4,Cannot be acquired,,5.36,2.33,2.21,69.75,40,20,59.09,01:26.6,146.85
227,Vapid,6,Minivan,미니밴,Vans,23,30000,0,0,82632,15329,6707,3750,1333,5758,524,216,182,2000,AWD,3,4,4,Southern S.A. Super Autos,Yes,5.24,2.16,1.82,67.07,37.5,13.33,57.58,01:22.6,153.29
226,Zirconium,48,Journey,저니,Vans,23,15000,1,1,105839,11949,5366,3250,833,4242,621,249,248,4000,FWD,1,4,6,Warstock Cache & Carry,,6.21,2.49,2.48,53.66,32.5,8.33,42.42,01:45.8,119.49
225,Brute,18,Camper,,Vans,23,,1,1,103887,11668,5366,3000,833,4545,763,295,326,4000,FWD,1,4,2,Cannot be acquired,,7.63,2.95,3.26,53.66,30,8.33,45.45,01:43.9,116.68
224,Declasse,25,Burrito,,Vans,23,,0,0,88154,14605,6975,4000,2000,5909,556,252,255,2500,RWD,2,5,4,Can be stolen / found,Yes,5.56,2.52,2.55,69.75,40,20,59.09,01:28.2,146.05
223,Vapid,6,Bobcat XL,,Vans,23,23000,0,0,84551,15369,6975,4500,2667,5909,578,238,190,2600,RWD,2,5,2,Southern S.A. Super Autos,Yes,5.78,2.38,1.9,69.75,45,26.67,59.09,01:24.6,153.69
222,Bravado,17,Bison,,Vans,23,30000,0,0,79529,16013,6975,5000,2000,6212,548,229,189,2100,AWD,3,5,6,Southern S.A. Super Autos,Yes,5.48,2.29,1.89,69.75,50,20,62.12,01:19.5,160.13
221,Vapid,6,Utility Truck (Contender),,Utility,22,,1,1,100101,12593,6170,3000,833,4848,609,219,195,3500,RWD,2,4,2,Cannot be acquired,,6.09,2.19,1.95,61.7,30,8.33,48.48,01:40.1,125.93
220,Brute,18,Utility Truck (Cherry Picker),,Utility,22,,1,1,103480,12593,6170,3000,833,4848,731,266,325,7500,RWD,2,4,2,Cannot be acquired,,7.31,2.66,3.25,61.7,30,8.33,48.48,01:43.5,125.93
219,Brute,18,Utility Truck (Van),,Utility,22,,1,1,101652,12593,6170,3000,833,4848,731,266,279,6500,RWD,2,4,2,Cannot be acquired,,7.31,2.66,2.79,61.7,30,8.33,48.48,01:41.7,125.93
218,Stanley,52,Tractor,,Utility,22,,1,1,202991,4627,2146,2000,1000,3636,369,172,210,2400,RWD,2,3,1,Bonus Reward,,3.69,1.72,2.1,21.46,20,10,36.36,03:23.0,46.27
217,Vapid,6,Tow Truck (Large),,Utility,22,,1,1,95881,13438,5634,3750,833,4848,788,298,317,5000,RWD,2,4,2,Cannot be acquired,,7.88,2.98,3.17,56.34,37.5,8.33,48.48,01:35.8,134.38
216,Vapid,6,Tow Truck (Small),,Utility,22,,1,1,88741,14001,5634,3750,833,4848,534,229,208,5000,RWD,2,4,2,Cannot be acquired,,5.34,2.29,2.08,56.34,37.5,8.33,48.48,01:28.7,140.01
215,Vapid,6,Scrap Truck,,Utility,22,,1,1,104038,12834,5634,3250,833,4848,698,383,379,5000,RWD,2,5,2,Cannot be acquired,,6.98,3.83,3.79,56.34,32.5,8.33,48.48,01:44.0,128.34
214,Vapid,6,Sadler,,Utility,22,35000,0,0,78945,16013,6975,5000,2000,6212,637,247,222,2100,AWD,3,5,4,Southern S.A. Super Autos,Yes,6.37,2.47,2.22,69.75,50,20,62.12,01:18.9,160.13
213,HVY,32,Ripley,,Utility,22,,1,1,114014,9053,3756,4000,667,4091,871,386,294,9500,RWD,2,3,2,Cannot be acquired,,8.71,3.86,2.94,37.56,40,6.67,40.91,01:54.0,90.53
212,Jacksheepe,53,Lawn Mower,,Utility,22,,1,1,508204,2374,1073,1250,1667,4091,214,191,180,400,FWD,1,1,1,Cannot be acquired,,2.14,1.91,1.8,10.73,12.5,16.67,40.91,06:28.2,23.74
211,HVY,32,Forklift,,Utility,22,,1,1,163408,5753,1610,4500,1000,3485,372,133,267,6000,RWD,2,1,1,Cannot be acquired,,3.72,1.33,2.67,16.1,45,10,34.85,02:43.4,57.53
210,Stanley,52,Fieldmaster,,Utility,22,,1,1,171472,5311,2414,3750,1000,5152,481,303,337,6500,RWD,2,5,1,Cannot be acquired,,4.81,3.03,3.37,24.14,37.5,10,51.52,02:51.5,53.11
209,HVY,32,Docktug,,Utility,22,,1,1,115887,9012,4292,5000,1667,4242,470,303,353,10400,RWD,2,5,1,Cannot be acquired,,4.7,3.03,3.53,42.92,50,16.67,42.42,01:55.9,90.12
208,Nagasaki,20,Caddy (Golf),,Utility,22,,1,1,99115,10742,3488,7500,667,4545,256,144,196,600,RWD,2,1,2,Cannot be acquired,,2.56,1.44,1.96,34.88,75,6.67,45.45,01:39.1,107.42
207,HVY,32,Airtug,,Utility,22,,1,1,202636,4707,2146,1500,1000,3485,312,135,188,1400,FWD,1,1,2,Cannot be acquired,,3.12,1.35,1.88,21.46,15,10,34.85,03:22.6,47.07
206,Benefactor,3,Serrano,,SUVs,20,60000,0,0,75375,16335,6975,5000,1333,6364,515,204,181,2400,AWD,3,6,4,Southern S.A. Super Autos,Yes,5.15,2.04,1.81,69.75,50,13.33,63.64,01:15.4,163.35
205,Canis,42,Seminole,,SUVs,20,30000,0,0,80263,15731,6975,4500,2667,6212,478,214,178,2400,AWD,3,5,4,Southern S.A. Super Autos,Yes,4.78,2.14,1.78,69.75,45,26.67,62.12,01:20.3,157.31
204,Obey,1,Rocoto,,SUVs,20,85000,0,0,75041,17341,7458,4750,833,6364,495,198,176,2400,AWD,3,5,4,Southern S.A. Super Autos,Yes,4.95,1.98,1.76,74.58,47.5,8.33,63.64,01:15.0,173.41
203,Vapid,6,Radius,,SUVs,20,32000,0,0,74601,16979,7512,5000,2667,6818,479,212,168,2400,AWD,3,5,4,Southern S.A. Super Autos,Yes,4.79,2.12,1.68,75.12,50,26.67,68.18,01:14.6,169.79
202,Mammoth,13,Patriot,,SUVs,20,50000,0,0,81866,15892,6975,5000,1067,5152,514,227,223,3500,AWD,3,5,4,Southern S.A. Super Autos,Yes,5.14,2.27,2.23,69.75,50,10.67,51.52,01:21.9,158.92
201,Canis,42,Mesa,메사,SUVs,20,,0,0,79613,15369,6975,4250,1000,6061,452,205,183,2400,AWD,3,5,4,Can be stolen / found,Yes,4.52,2.05,1.83,69.75,42.5,10,60.61,01:19.6,153.69
200,Dundreary,46,Landstalker,,SUVs,20,58000,0,0,77160,16093,7243,4500,2667,6364,532,218,199,2400,AWD,3,5,4,Southern S.A. Super Autos,Yes,5.32,2.18,1.99,72.43,45,26.67,63.64,01:17.2,160.93
199,Emperor,51,Habanero,,SUVs,20,42000,0,0,77711,16979,7351,4500,833,6364,499,190,176,2400,AWD,3,5,4,Southern S.A. Super Autos,Yes,4.99,1.9,1.76,73.51,45,8.33,63.64,01:17.7,169.79
198,Bravado,17,Gresley,,SUVs,20,29000,0,0,78094,16295,7243,5000,2000,5758,532,221,190,2200,AWD,3,6,4,Southern S.A. Super Autos,Yes,5.32,2.21,1.9,72.43,50,20,57.58,01:18.1,162.95
197,Declasse,25,Granger,,SUVs,20,35000,0,0,75643,16536,7512,4750,2667,6515,595,303,196,2400,AWD,3,5,8,Southern S.A. Super Autos,Yes,5.95,3.03,1.96,75.12,47.5,26.67,65.15,01:15.6,165.36
196,Fathom,31,FQ 2,,SUVs,20,50000,0,0,77411,16737,7243,4500,833,6061,504,190,175,2400,AWD,3,5,4,Southern S.A. Super Autos,Yes,5.04,1.9,1.75,72.43,45,8.33,60.61,01:17.4,167.37
195,Benefactor,3,Dubsta,,SUVs,20,,0,0,75409,16415,7512,5000,2667,6515,509,202,197,2400,AWD,3,5,4,Can be stolen / found,Yes,5.09,2.02,1.97,75.12,50,26.67,65.15,01:15.4,164.15
194,Albany,9,Cavalcade II,,SUVs,20,70000,0,0,79109,15852,6814,5000,2000,5758,525,219,192,2400,AWD,3,4,4,Southern S.A. Super Autos,Yes,5.25,2.19,1.92,68.14,50,20,57.58,01:19.1,158.52
193,Albany,9,Cavalcade,,SUVs,20,60000,0,0,79125,15852,6814,5000,2000,5758,532,219,204,2400,AWD,3,4,4,Southern S.A. Super Autos,Yes,5.32,2.19,2.04,68.14,50,20,57.58,01:19.1,158.52
192,Karin,5,Beejay XL,,SUVs,20,27000,0,0,79012,15691,6975,4750,2667,6212,482,209,187,2400,AWD,3,5,4,Southern S.A. Super Autos,Yes,4.82,2.09,1.87,69.75,47.5,26.67,62.12,01:19.0,156.91
191,Gallivanter,28,Baller II,,SUVs,20,90000,0,0,73712,17461,7243,6750,2000,6061,526,229,187,2200,AWD,3,5,4,Southern S.A. Super Autos,Yes,5.26,2.29,1.87,72.43,67.5,20,60.61,01:13.7,174.61
190,Gallivanter,28,Baller,볼러,SUVs,20,,0,0,78863,16093,6975,5250,2000,5758,510,211,195,2400,AWD,3,5,4,Can be stolen / found,Yes,5.1,2.11,1.95,69.75,52.5,20,57.58,01:18.9,160.93
189,Coil,23,Voltic (Topless),,Super,19,150000,0,0,65315,17099,7780,9000,3333,7667,414,186,118,1030,RWD,2,1,2,Legendary Motorsport ,,4.14,1.86,1.18,77.8,90,33.33,76.67,01:05.3,170.99
188,Coil,23,Voltic,볼틱,Super,19,150000,0,0,65315,17099,7780,9000,3333,7667,414,186,118,1030,RWD,2,1,2,Legendary Motorsport ,,4.14,1.86,1.18,77.8,90,33.33,76.67,01:05.3,170.99
187,Pegassi,4,Vacca,바카,Super,19,240000,0,0,63864,19393,8156,7500,3333,7879,440,216,123,1200,RWD,2,6,2,Legendary Motorsport ,,4.4,2.16,1.23,81.56,75,33.33,78.79,01:03.9,193.93
186,Pegassi,4,Infernus,,Super,19,440000,0,0,62462,18990,8048,8500,1667,8030,443,244,121,1200,AWD,3,6,2,Legendary Motorsport ,,4.43,2.44,1.21,80.48,85,16.67,80.3,01:02.5,189.9
185,Overflod,35,Entity XF,엔터티 XF,Super,19,795000,0,0,61678,19674,8317,8250,3000,8333,461,213,119,1500,AWD,3,6,2,Legendary Motorsport ,,4.61,2.13,1.19,83.17,82.5,30,83.33,01:01.7,196.74
184,Grotti,29,Cheetah,치타,Super,19,650000,0,0,62396,19433,8209,8000,2667,8030,477,212,122,1400,RWD,2,6,2,Legendary Motorsport ,,4.77,2.12,1.22,82.09,80,26.67,80.3,01:02.4,194.33
183,Vapid,6,Bullet,불릿,Super,19,155000,0,0,67450,19272,8156,8250,2667,7727,474,220,122,1100,RWD,2,5,2,Legendary Motorsport ,,4.74,2.2,1.22,81.56,82.5,26.67,77.27,01:07.5,192.72
182,Truffade,50,Adder,애더,Super,19,1000000,0,0,64365,20318,8585,8000,3333,7576,450,214,123,1800,AWD,3,6,2,Legendary Motorsport ,,4.5,2.14,1.23,85.85,80,33.33,75.76,01:04.4,203.18
181,Truffade,50,Z-Type,Z-타입,Sports Classics,18,950000,0,0,68936,20439,7512,5500,1333,5000,534,192,161,1000,RWD,2,4,2,Legendary Motorsport ,,5.34,1.92,1.61,75.12,55,13.33,50,01:08.9,204.39
180,Declasse,25,Tornado (Convertible),,Sports Classics,18,,0,0,85088,15852,6975,4000,833,5455,508,211,148,2100,RWD,2,4,2,Can be stolen / found,Yes,5.08,2.11,1.48,69.75,40,8.33,54.55,01:25.1,158.52
179,Declasse,25,Tornado,,Sports Classics,18,30000,0,0,85084,15852,6975,4000,833,5455,508,211,147,2100,RWD,2,4,2,Benny's Original Motor Works,Yes,5.08,2.11,1.47,69.75,40,8.33,54.55,01:25.1,158.52
178,Grotti,29,Stinger GT,스팅거 GT,Sports Classics,18,875000,0,0,72289,18065,7780,6500,2000,6515,492,188,125,1100,RWD,2,5,2,Legendary Motorsport ,,4.92,1.88,1.25,77.8,65,20,65.15,01:12.3,180.65
177,Grotti,29,Stinger (Topless),,Sports Classics,18,850000,0,0,72622,18065,7780,6500,2000,6515,478,188,124,1100,RWD,2,5,2,Legendary Motorsport ,,4.78,1.88,1.24,77.8,65,20,65.15,01:12.6,180.65
176,Grotti,29,Stinger,스팅거,Sports Classics,18,850000,0,0,72622,18065,7780,6500,2000,6515,478,188,124,1100,RWD,2,5,2,Legendary Motorsport ,,4.78,1.88,1.24,77.8,65,20,65.15,01:12.6,180.65
175,Vapid,6,Peyote,피요트,Sports Classics,18,38000,0,0,83517,15852,6975,4000,833,5606,545,207,137,2100,RWD,2,4,2,Benny's Original Motor Works,Yes,5.45,2.07,1.37,69.75,40,8.33,56.06,01:23.5,158.52
174,Pegassi,4,Monroe,먼로,Sports Classics,18,490000,0,0,70587,19835,8048,7000,2167,6667,439,189,110,1200,RWD,2,5,2,Legendary Motorsport ,,4.39,1.89,1.1,80.48,70,21.67,66.67,01:10.6,198.35
173,Albany,9,Manana,,Sports Classics,18,10000,0,0,82432,15852,6975,4000,833,5909,539,202,131,2100,RWD,2,4,2,Benny's Original Motor Works,Yes,5.39,2.02,1.31,69.75,40,8.33,59.09,01:22.4,158.52
172,Dewbauchee,8,JB 700,JB 700,Sports Classics,18,350000,0,0,71571,19312,8048,6500,2000,6515,459,176,138,1600,RWD,2,5,2,Legendary Motorsport ,,4.59,1.76,1.38,80.48,65,20,65.15,01:11.6,193.12
171,Benefactor,3,Surano,수라노,Sports,17,110000,0,0,64380,19473,8317,8500,3333,7727,462,212,129,1600,RWD,2,6,2,Legendary Motorsport ,,4.62,2.12,1.29,83.17,85,33.33,77.27,01:04.4,194.73
170,Karin,5,Sultan,설튼,Sports,17,12000,0,0,64982,18709,7780,6500,1333,7121,472,183,152,1400,AWD,3,5,4,Benny's Original Motor Works,Yes,4.72,1.83,1.52,77.8,65,13.33,71.21,01:05.0,187.09
169,Benefactor,3,Schwartzer,,Sports,17,80000,0,0,70671,18829,7887,7250,3000,6970,501,200,139,1400,RWD,2,5,2,Southern S.A. Super Autos,Yes,5.01,2,1.39,78.87,72.5,30,69.7,01:10.7,188.29
168,Dewbauchee,8,Rapid GT Cabrio,라피드 GT,Sports,17,140000,0,0,67468,19393,8156,9000,3333,7424,476,189,134,1600,RWD,2,6,2,Legendary Motorsport ,,4.76,1.89,1.34,81.56,90,33.33,74.24,01:07.5,193.93
167,Dewbauchee,8,Rapid GT,라피드 GT,Sports,17,132000,0,0,67475,19393,8156,9000,3333,7424,476,189,134,1600,RWD,2,6,2,Legendary Motorsport ,,4.76,1.89,1.34,81.56,90,33.33,74.24,01:07.5,193.93
166,Maibatsu,12,Penumbra,,Sports,17,24000,0,0,71823,16938,7512,5500,2667,6818,468,193,135,1400,RWD,2,5,2,Southern S.A. Super Autos,Yes,4.68,1.93,1.35,75.12,55,26.67,68.18,01:11.8,169.38
165,Karin,5,Futo,퓨토,Sports,17,9000,0,0,71322,19232,7243,7250,1667,6212,455,175,135,900,RWD,2,5,2,Southern S.A. Super Autos,Yes,4.55,1.75,1.35,72.43,72.5,16.67,62.12,01:11.3,192.32
164,Schyster,49,Fusilade,,Sports,17,36000,0,0,67902,18829,7995,8000,3000,7424,434,190,130,1500,RWD,2,6,2,Southern S.A. Super Autos,Yes,4.34,1.9,1.3,79.95,80,30,74.24,01:07.9,188.29
163,Benefactor,3,Feltzer,펠처,Sports,17,145000,0,0,62913,19352,8209,8500,2667,8030,511,203,141,1450,RWD,2,6,2,Legendary Motorsport ,,5.11,2.03,1.41,82.09,85,26.67,80.3,01:02.9,193.52
162,Annis,10,Elegy RH8,엘레지 RH8,Sports,17,95000,0,0,62279,19111,8156,8250,1667,8182,475,194,142,1700,AWD,3,6,2,Legendary Motorsport ,,4.75,1.94,1.42,81.56,82.5,16.67,81.82,01:02.3,191.11
161,Invetero,34,Coquette (Topless),,Sports,17,138000,0,0,65416,19312,8156,8250,2667,7727,470,189,127,1400,RWD,2,6,2,Legendary Motorsport ,,4.7,1.89,1.27,81.56,82.5,26.67,77.27,01:05.4,193.12
160,Invetero,34,Coquette,코켓,Sports,17,138000,0,0,65416,19312,8156,8250,2667,7727,470,189,127,1400,RWD,2,6,2,Legendary Motorsport ,,4.7,1.89,1.27,81.56,82.5,26.67,77.27,01:05.4,193.12
159,Pfister,7,Comet,코메트,Sports,17,100000,0,0,63846,19272,8156,8500,2667,7879,459,205,134,1400,RWD,2,5,2,Legendary Motorsport ,,4.59,2.05,1.34,81.56,85,26.67,78.79,01:03.8,192.72
158,Grotti,29,Carbonizzare,카보니자르,Sports,17,195000,0,0,65282,19312,8478,8750,2667,7212,468,219,134,1600,RWD,2,6,2,Legendary Motorsport ,,4.68,2.19,1.34,84.78,87.5,26.67,72.12,01:05.3,193.12
157,Bravado,17,Buffalo S,,Sports,17,96000,0,0,67601,18186,7780,7250,3000,7424,512,204,146,1650,RWD,2,5,4,Southern S.A. Super Autos,,5.12,2.04,1.46,77.8,72.5,30,74.24,01:07.6,181.86
156,Bravado,17,Buffalo,,Sports,17,35000,0,0,68135,18145,7780,6750,3000,7424,508,204,146,1650,RWD,2,5,4,Southern S.A. Super Autos,Yes,5.08,2.04,1.46,77.8,67.5,30,74.24,01:08.1,181.45
155,Bravado,17,Banshee (Topless),,Sports,17,126000,0,0,65131,19071,7941,8500,3333,7333,499,204,135,1200,RWD,2,5,2,Legendary Motorsport ,,4.99,2.04,1.35,79.41,85,33.33,73.33,01:05.1,190.71
154,Bravado,17,Banshee,,Sports,17,105000,0,0,60677,24583,7941,8500,3333,7333,499,204,135,1200,RWD,2,5,2,Legendary Motorsport ,,4.99,2.04,1.35,79.41,85,33.33,73.33,01:05.1,190.71
153,Obey,1,9F Cabrio,9F 카브리오,Sports,17,130000,0,0,63002,19513,8317,8250,3333,7727,451,208,128,1300,AWD,3,6,2,Legendary Motorsport ,,4.51,2.08,1.28,83.17,82.5,33.33,77.27,01:03.0,195.13
152,Obey,1,9F,9F,Sports,17,120000,0,0,63056,19513,8317,8250,3333,7727,451,208,128,1300,AWD,3,6,2,Legendary Motorsport ,,4.51,2.08,1.28,83.17,82.5,33.33,77.27,01:03.1,195.13
151,Jobuilt,36,Trashmaster,,Service,16,,1,1,105238,13518,5902,3250,1000,4697,1015,310,378,9000,RWD,2,5,4,Cannot be acquired,,10.15,3.1,3.78,59.02,32.5,10,46.97,01:45.2,135.18
150,Brute,18,Tour bus,,Service,16,,1,1,104653,10622,5902,3000,833,4697,762,259,270,5500,RWD,2,4,10,Cannot be acquired,,7.62,2.59,2.7,59.02,30,8.33,46.97,01:44.7,106.22
149,Vapid,6,Taxi,택시,Service,16,650000,1,1,75776,16496,7673,5000,3000,7727,556,201,188,1400,RWD,2,5,4,Warstock Cache & Carry,,5.56,2.01,1.88,76.73,50,30,77.27,01:15.8,164.96
148,Brute,18,Rental Shuttle Bus,임대 셔틀버스,Service,16,30000,1,1,104688,10622,5902,3000,833,4697,767,278,275,5500,RWD,2,4,10,Warstock Cache & Carry,,7.67,2.78,2.75,59.02,30,8.33,46.97,01:44.7,106.22
147,Brute,18,Dashound,대쉬하운드,Service,16,525000,1,1,116199,11547,5366,3000,833,4394,1143,295,348,8500,AWD,3,4,10,Warstock Cache & Carry,,11.43,2.95,3.48,53.66,30,8.33,43.94,01:56.2,115.47
146,Brute,18,Bus,버스,Service,16,500000,1,1,112564,10622,5366,3000,1167,4394,1320,290,343,9000,AWD,3,4,16,Warstock Cache & Carry,,13.2,2.9,3.43,53.66,30,11.67,43.94,01:52.6,106.22
145,Brute,18,Airport Bus,,Service,16,550000,1,1,112511,10622,5366,3000,833,4394,1320,290,343,9000,AWD,3,4,16,Warstock Cache & Carry,,13.2,2.9,3.43,53.66,30,8.33,43.94,01:52.5,106.22
144,Albany,9,Washington,,Sedans,15,15000,0,0,72439,17461,7512,5000,3000,7424,552,200,145,1800,RWD,2,5,4,Southern S.A. Super Autos,Yes,5.52,2,1.45,75.12,50,30,74.24,01:12.4,174.61
